step,price
1902,78.2767
1903,78.2207
1904,78.0799
1905,77.9142
1906,77.885
1907,77.8434
1908,77.8146
1909,77.6607
1910,77.6224
1911,77.6807
1912,77.793
1913,77.9392
1914,78.0932
1915,78.2033
1916,78.424
1917,78.5771
1918,78.5426
1919,78.3883
1920,78.4405
1921,78.554
1922,78.6534
1923,78.8141
1924,78.6943
1925,78.7033
1926,78.7578
1927,78.8691
1928,78.9652
1929,78.7952
1930,78.6794
1931,78.6364
1932,78.5137
1933,78.6153
1934,78.7401
1935,78.8478
1936,78.9644
1937,79.2026
1938,79.1393
1939,79.057
1940,78.8922
1941,79.037
1942,79.0932
1943,79.2808
1944,79.3388
1945,79.4003
1946,79.4425
1947,79.57
1948,79.6185
1949,79.6243
1950,79.6356
1951,79.6356
1952,79.4825
1953,79.2534
1954,79.3847
1955,79.4965
1956,79.3063
1957,79.4708
1958,79.5457
1959,79.6651
1960,79.6651
1961,78.9742
1962,79.2453
1963,79.3222
1964,79.4849
1965,79.6085
1966,79.7033
1967,79.7033
1968,79.2257
1969,79.1057
1970,78.9138
1971,78.7592
1972,78.7308
1973,78.8668
1974,79.0191
1975,79.1335
1976,79.2772
1977,79.4288
1978,79.636
1979,79.5588
1980,79.4769
1981,79.5785
1982,79.7062
1983,79.5099
1984,79.3623
1985,79.3072
1986,79.1824
1987,79.1624
1988,79.0975
1989,79.0913
1990,79.0059
1991,79.1624
1992,79.0801
1993,78.9303
1994,79.0601
1995,79.2175
1996,79.3686
1997,79.2
1998,78.9846
1999,78.91
2000,79.0534
2001,79.1911
2002,79.3059
2003,79.4317
2004,79.5525
2005,79.4517
2006,79.3149
2007,79.149
2008,79.1954
2009,79.2217
2010,79.3335
2011,79.4635
2012,79.6225
2013,79.6628
2014,79.4396
2015,79.2981
2016,79.1505
2017,79.0473
2018,79.2453
2019,79.1385
2020,79.0455
2021,78.9858
2022,78.7853
2023,78.9154
2024,78.8053
2025,78.823
2026,78.9834
2027,79.1693
2028,79.3082
2029,79.4203
2030,79.3395
2031,79.6116
2032,79.5031
2033,79.3515
2034,79.2089
2035,79.2167
2036,79.3123
2037,79.2378
2038,79.0655
2039,78.9045
2040,78.7713
2041,78.6879
2042,78.609
2043,78.589
2044,78.5048
2045,78.4637
2046,78.4055
2047,78.3467
2048,78.5392
2049,78.7269
2050,78.8535
2051,78.9855
2052,79.0177
2053,79.1067
2054,78.8988
2055,78.9398
2056,79.0146
2057,79.1922
2058,79.331
2059,79.416
2060,79.4992
2061,79.5192
2062,79.6201
2063,79.4361
2064,79.3585
2065,79.232
2066,79.1048
2067,78.9597
2068,78.8256
2069,78.7518
2070,78.6464
2071,78.6264
2072,78.5126
2073,78.5017
2074,78.4184
2075,78.3429
2076,78.3037
2077,78.3034
2078,78.3986
2079,78.6297
2080,78.7567
2081,78.9325
2082,79.1074
2083,79.1274
2084,79.2851
2085,79.3632
2086,79.5345
2087,79.541
2088,79.6408
2089,79.7217
2090,79.7417
2091,79.7758
2092,79.7758
2093,79.2191
2094,79.0274
2095,78.9014
2096,78.7687
2097,78.7241
2098,78.9839
2099,78.945
2100,78.8796
2101,78.7206
2102,78.5653
2103,78.6866
2104,78.8482
2105,79.03
2106,79.2156
2107,79.4306
2108,79.4306
2109,79.6689
2110,79.3731
2111,79.4834
2112,79.5463
2113,79.5928
2114,79.4808
2115,79.4232
2116,79.5878
2117,79.676
2118,79.7822
2119,79.8104
2120,79.8104
2121,79.3329
2122,79.2797
2123,79.5557
2124,79.7141
2125,79.8208
2126,79.8359
2127,79.836
2128,79.8476
2129,79.8557
2130,79.6346
2131,79.7271
2132,79.8907
2133,79.8979
2134,79.9166
2135,79.7888
2136,79.405
2137,79.385
2138,79.2352
2139,79.1462
2140,79.1774
2141,79.0536
2142,78.995
2143,79.0585
2144,79.2252
2145,79.1424
2146,79.0278
2147,78.9138
2148,78.8827
2149,78.7963
2150,78.7043
2151,78.8632
2152,79.013
2153,79.1137
2154,79.2929
2155,79.4179
2156,79.5082
2157,79.4352
2158,79.4152
2159,79.301
2160,79.18
2161,79.0762
2162,78.9868
2163,78.9599
2164,78.9534
2165,79.0839
2166,79.2789
2167,79.4475
2168,79.4806
2169,79.4675
2170,79.532
2171,79.5999
2172,79.7206
2173,79.577
2174,79.435
2175,79.2269
2176,79.2036
2177,79.357
2178,79.4769
2179,79.5004
2180,79.5204
2181,79.6982
2182,79.7573
2183,79.9222
2184,79.926
2185,79.9352
2186,79.9361
2187,79.7952
2188,79.5844
2189,79.471
2190,79.3044
2191,79.141
2192,79.2072
2193,79.32
2194,79.4207
2195,79.3613
2196,79.2641
2197,79.0879
2198,79.1458
2199,79.0366
2200,78.8864
2201,79.0439
2202,79.1498
2203,79.3095
2204,79.4413
2205,79.5156
2206,79.6491
2207,79.7895
2208,79.58
2209,79.4565
2210,79.2491
2211,79.2199
2212,79.1116
2213,78.9546
2214,79.048
2215,79.1507
2216,79.2269
2217,79.3787
2218,79.4432
2219,79.4069
2220,79.3149
2221,79.5302
2222,79.6417
2223,79.7131
2224,79.7622
2225,79.8323
2226,79.8741
2227,79.7037
2228,79.5209
2229,79.4679
2230,79.381
2231,79.2697
2232,79.2286
2233,79.0728
2234,79.1083
2235,79.1802
2236,79.2586
2237,79.4479
2238,79.4684
2239,79.5325
2240,79.7201
2241,79.7478
2242,79.8974
2243,79.9651
2244,79.9691
2245,79.9744
2246,79.976
2247,79.9854
2248,80.0019
2249,80.0021
2250,80.0274
2251,80.0296
2252,80.0434
2253,80.0463
2254,80.0665
2255,80.0887
2256,80.0985
2257,80.0999
2258,80.1136
2259,80.1301
2260,79.8834
2261,79.7366
2262,79.6171
2263,79.4801
2264,79.3183
2265,79.2242
2266,79.1531
2267,79.0353
2268,78.9313
2269,78.7392
2270,78.7192
2271,78.6263
2272,78.6217
2273,78.6043
2274,78.5865
2275,78.5578
2276,78.534
2277,78.5159
2278,78.5568
2279,78.7218
2280,78.8841
2281,79.0369
2282,79.201
2283,79.3748
2284,79.4848
2285,79.4571
2286,79.286
2287,79.1043
2288,79.2313
2289,79.2815
2290,79.4626
2291,79.4126
2292,79.3443
2293,79.2206
2294,79.0412
2295,79.1299
2296,79.3812
2297,79.5726
2298,79.6862
2299,79.7848
2300,79.8454
2301,80.0173
2302,80.1177
2303,79.932
2304,79.72
2305,79.588
2306,79.4425
2307,79.656
2308,79.5785
2309,79.4859
2310,79.4008
2311,79.4845
2312,79.6825
2313,79.6193
2314,79.5434
2315,79.501
2316,79.3292
2317,79.2083
2318,79.1608
2319,79.1074
2320,79.0357
2321,79.2017
2322,79.263
2323,79.4884
2324,79.5884
2325,79.6971
2326,79.8748
2327,80.0323
2328,79.8486
2329,79.9348
2330,79.7769
2331,79.8476
2332,80.0303
2333,79.8676
2334,79.7293
2335,79.8067
2336,79.9064
2337,79.9264
2338,80.0812
2339,80.0401
2340,80.0762
2341,79.919
2342,79.7992
2343,79.5812
2344,79.6792
2345,79.587
2346,79.567
2347,79.5195
2348,79.4347
2349,79.2882
2350,79.2415
2351,79.1497
2352,79.0926
2353,79.0461
2354,78.9769
2355,78.9569
2356,78.8692
2357,78.717
2358,78.7066
2359,78.8778
2360,79.1084
2361,79.2532
2362,79.4434
2363,79.5587
2364,79.7277
2365,79.9039
2366,79.9845
2367,80.1483
2368,79.9845
2369,80.1663
2370,80.0178
2371,80.1406
2372,80.0403
2373,79.976
2374,79.9279
2375,79.7601
2376,79.9079
2377,80.0845
2378,80.139
2379,80.0052
2380,79.8966
2381,79.7747
2382,79.8766
2383,79.9047
2384,80.0588
2385,80.172
2386,80.2211
2387,80.308
2388,80.3358
2389,80.3516
2390,80.372
2391,80.3799
2392,80.3862
2393,80.1308
2394,80.0012
2395,79.8497
2396,79.705
2397,79.5621
2398,79.6811
2399,79.7168
2400,79.9169
2401,79.9906
2402,80.0759
2403,79.938
2404,79.7283
2405,79.5782
2406,79.6222
2407,79.5394
2408,79.3885
2409,79.3962
2410,79.4628
2411,79.5786
2412,79.7102
2413,79.5508
2414,79.4597
2415,79.5748
2416,79.6153
2417,79.789
2418,79.8278
2419,80.0034
2420,80.1168
2421,80.1768
2422,80.3201
2423,80.4151
2424,80.4183
2425,80.4194
2426,80.4294
2427,80.4455
2428,80.2665
2429,80.2465
2430,80.196
2431,80.0186
2432,79.8576
2433,79.7473
2434,79.7473
2435,79.8376
2436,79.6575
2437,79.5505
2438,79.6497
2439,79.7144
2440,79.9165
2441,79.7026
2442,79.5831
2443,79.4797
2444,79.3764
2445,79.1635
2446,79.481
2447,79.452
2448,79.3436
2449,79.2681
2450,79.3644
2451,79.2682
2452,79.2744
2453,79.3527
2454,79.4932
2455,79.6181
2456,79.6587
2457,79.5843
2458,79.4559
2459,79.4931
2460,79.628
2461,79.7917
2462,79.7167
2463,79.6967
2464,79.6801
2465,79.4991
2466,79.245
2467,79.3002
2468,79.4149
2469,79.4618
2470,79.5641
2471,79.3895
2472,79.3121
2473,79.1639
2474,79.0869
2475,79.2184
2476,79.2109
2477,79.0263
2478,79.126
2479,79.2112
2480,79.3423
2481,79.5431
2482,79.2913
2483,79.1173
2484,79.0027
2485,79.1236
2486,79.1753
2487,79.2691
2488,79.4162
2489,79.5424
2490,79.5399
2491,79.6143
2492,79.7452
2493,79.9349
2494,80.0203
2495,79.8612
2496,79.8145
2497,79.654
2498,79.5067
2499,79.4857
2500,79.3908
2501,79.2645
2502,79.1282
2503,79.066
2504,78.9153
2505,78.8366
2506,78.9568
2507,79.0375
2508,79.2274
2509,79.3522
2510,79.471
2511,79.6291
2512,79.7058
2513,79.8441
2514,80.0809
2515,80.1028
2516,80.2649
2517,80.1241
2518,79.9845
2519,79.868
2520,79.7912
2521,79.6572
2522,79.6831
2523,79.7507
2524,79.973
2525,80.1072
2526,80.2351
2527,80.262
2528,80.3855
2529,80.4603
2530,80.4698
2531,80.4816
2532,80.3534
2533,80.1472
2534,79.9329
2535,79.7408
2536,79.5718
2537,79.7158
2538,79.8482
2539,79.9256
2540,79.7647
2541,79.6987
2542,79.5197
2543,79.4049
2544,79.2992
2545,79.2465
2546,79.4906
2547,79.5818
2548,79.6955
2549,79.7912
2550,79.8978
2551,79.8978
2552,80.1978
2553,79.9823
2554,79.8456
2555,79.7362
2556,79.7162
2557,79.6145
2558,79.3797
2559,79.46
2560,79.5963
2561,79.6654
2562,79.6854
2563,79.8164
2564,80.0027
2565,80.0027
2566,79.7921
2567,79.7721
2568,79.6818
2569,79.4491
2570,79.3252
2571,79.2828
2572,79.2553
2573,79.1793
2574,79.0794
2575,79.0402
2576,78.9294
2577,78.7751
2578,78.6775
2579,78.6309
2580,78.6275
2581,78.6228
2582,78.7155
2583,78.8565
2584,78.9534
2585,79.1454
2586,79.3008
2587,79.3469
2588,79.3602
2589,79.3692
2590,79.4159
2591,79.5437
2592,79.6432
2593,79.7204
2594,79.7891
2595,79.8091
2596,79.8573
2597,79.9096
2598,79.9215
2599,79.9215
2600,79.7117
2601,79.53
2602,79.4561
2603,79.3165
2604,79.2599
2605,79.1583
2606,79.1383
2607,79.0823
2608,79.0623
2609,79.0036
2610,79.2068
2611,79.1924
2612,79.1724
2613,78.9527
2614,78.9843
2615,78.7582
2616,78.6983
2617,78.6602
2618,78.6135
2619,78.6102
2620,78.5965
2621,78.5739
2622,78.5323
2623,78.5251
2624,78.6776
2625,78.6713
2626,78.6513
2627,78.5791
2628,78.5536
2629,78.5032
2630,78.5032
2631,78.7082
2632,78.9003
2633,78.9203
2634,79.1404
2635,79.0823
2636,79.0427
2637,78.9116
2638,78.8759
2639,78.7141
2640,78.8978
2641,78.9721
2642,79.0687
2643,79.1288
2644,79.2926
2645,79.4769
2646,79.4039
2647,79.3681
2648,79.323
2649,79.1994
2650,79.182
2651,79.162
2652,79.142
2653,79.0179
2654,78.9979
2655,78.836
2656,78.8581
2657,79.0694
2658,79.2089
2659,79.3683
2660,79.5256
2661,79.5842
2662,79.5232
2663,79.5032
2664,79.472
2665,79.452
2666,79.3431
2667,79.2334
2668,79.2134
2669,79.0865
2670,79.0202
2671,79.2585
2672,79.3871
2673,79.6109
2674,79.6849
2675,79.4135
2676,79.3296
2677,79.2168
2678,79.1421
2679,78.9208
2680,78.8201
2681,78.9745
2682,79.1056
2683,79.1256
2684,79.2597
2685,79.1056
2686,78.9331
2687,78.7672
2688,78.691
2689,78.8725
2690,79.0357
2691,79.1772
2692,79.2325
2693,79.3038
2694,79.4155
2695,79.1791
2696,78.9883
2697,78.7761
2698,78.8644
2699,78.8101
2700,78.6853
2701,78.6956
2702,78.4778
2703,78.6202
2704,78.7115
2705,78.8068
2706,78.9235
2707,78.99
2708,79.0307
2709,79.1752
2710,79.2058
2711,79.2341
2712,79.3837
2713,79.4172
2714,79.2134
2715,79.1535
2716,78.9647
2717,78.9192
2718,78.9192
2719,78.7514
2720,78.7063
2721,78.6097
2722,78.7235
2723,78.7945
2724,78.711
2725,78.5515
2726,78.4578
2727,78.425
2728,78.4186
2729,78.4142
2730,78.4127
2731,78.4118
2732,78.4092
2733,78.5736
2734,78.61
2735,78.7481
2736,78.7681
2737,78.8907
2738,79.0563
2739,79.1839
2740,79.0837
2741,78.9527
2742,78.9327
2743,78.9127
2744,78.834
2745,78.7404
2746,78.6209
2747,78.5005
2748,78.4805
2749,78.3949
2750,78.3894
2751,78.3874
2752,78.3791
2753,78.4778
2754,78.6489
2755,78.7822
2756,78.8022
2757,78.9403
2758,79.0721
2759,78.9556
2760,78.9326
2761,78.7605
2762,78.5866
2763,78.7673
2764,78.9314
2765,79.042
2766,79.1006
2767,79.2231
2768,79.1089
2769,79.0307
2770,79.0107
2771,78.898
2772,78.8258
2773,78.7541
2774,78.7053
2775,78.6812
2776,78.6285
2777,78.5841
2778,78.5233
2779,78.426
2780,78.3667
2781,78.3513
2782,78.5703
2783,78.7721
2784,78.9468
2785,79.0491
2786,79.1609
2787,79.3212
2788,79.4474
2789,79.2959
2790,79.3601
2791,79.1624
2792,79.0671
2793,78.8962
2794,79.0671
2795,78.8544
2796,78.708
2797,78.6724
2798,78.5867
2799,78.4989
2800,78.4018
2801,78.6165
2802,78.4522
2803,78.5312
2804,78.6439
2805,78.7086
2806,78.8577
2807,78.9536
2808,79.0976
2809,79.1635
2810,79.1748
2811,79.2663
2812,79.3522
2813,79.37
2814,79.5221
2815,79.6039
2816,79.4687
2817,79.3311
2818,79.3903
2819,79.4841
2820,79.6381
2821,79.7181
2822,79.6976
2823,79.5318
2824,79.4391
2825,79.2181
2826,79.0838
2827,78.9938
2828,78.9322
2829,78.7663
2830,78.8756
2831,78.9665
2832,79.021
2833,79.1817
2834,79.3276
2835,79.3573
2836,79.569
2837,79.569
2838,79.6857
2839,79.7456
2840,79.7755
2841,79.7784
2842,79.8033
2843,79.8474
2844,79.6657
2845,79.5439
2846,79.3661
2847,79.1912
2848,79.4123
2849,79.4323
2850,79.3456
2851,79.2312
2852,79.1522
2853,79.1168
2854,78.9981
2855,79.2115
2856,79.2341
2857,79.3506
2858,79.4853
2859,79.6901
2860,79.6238
2861,79.5534
2862,79.7035
2863,79.6051
2864,79.4114
2865,79.5591
2866,79.7468
2867,79.7343
2868,79.6874
2869,79.5076
2870,79.4023
2871,79.3589
2872,79.2218
2873,79.3047
2874,79.4321
2875,79.5747
2876,79.6812
2877,79.7733
2878,79.7027
2879,79.9397
2880,79.96
2881,79.97
2882,79.9793
2883,79.9867
2884,80.0034
2885,79.8521
2886,79.7392
2887,79.5906
2888,79.4497
2889,79.4137
2890,79.3588
2891,79.2779
2892,79.1439
2893,79.2062
2894,79.2889
2895,79.4497
2896,79.5626
2897,79.7475
2898,79.7428
2899,79.8205
2900,79.8878
2901,79.8493
2902,79.7746
2903,79.6783
2904,79.6783
2905,79.7698
2906,79.5615
2907,79.4349
2908,79.2743
2909,79.2743
2910,79.6986
2911,79.8234
2912,79.8234
2913,79.9144
2914,79.7342
2915,79.6292
2916,79.6056
2917,79.5022
2918,79.4091
2919,79.2442
2920,79.1419
2921,78.9307
2922,78.9107
2923,79.0789
2924,79.1998
2925,79.3057
2926,79.4187
2927,79.3057
2928,79.4406
2929,79.5723
2930,79.6967
2931,79.9041
2932,79.9401
2933,80.0354
2934,79.8533
2935,79.9462
2936,79.9947
2937,79.8733
2938,80.0875
2939,79.9091
2940,79.8799
2941,79.7173
2942,79.6247
2943,79.4087
2944,79.6013
2945,79.6765
2946,79.8123
2947,79.9219
2948,79.9931
2949,80.1194
2950,79.9881
2951,79.9085
2952,79.7886
2953,79.746
2954,79.5777
2955,79.5277
2956,79.4007
2957,79.3033
2958,79.1081
2959,78.9965
2960,78.8328
2961,78.7358
2962,78.7183
2963,78.8512
2964,79.1065
2965,79.3107
2966,79.3349
2967,79.4983
2968,79.7266
2969,79.6838
2970,79.65
2971,79.5496
2972,79.63
2973,79.7546
2974,79.8717
2975,79.8917
2976,79.9584
2977,80.0663
2978,79.8917
2979,79.7969
2980,79.7769
2981,79.7569
2982,79.5536
2983,79.3847
2984,79.626
2985,79.7824
2986,79.8072
2987,79.8733
2988,80.0319
2989,80.1674
2990,80.0314
2991,79.962
2992,79.8045
2993,79.6264
2994,79.4759
2995,79.344
2996,79.2116
2997,79.324
2998,79.2862
2999,79.1932
3000,79.0955
3001,79.0875
3002,78.9885
3003,79.057
3004,79.0823
3005,79.2921
3006,79.3127
3007,79.4202
3008,79.5582
3009,79.7161
3010,79.7271
3011,79.8469
3012,79.9492
3013,80.1134
3014,80.2171
3015,80.2371
3016,80.1022
3017,79.938
3018,79.7871
3019,79.667
3020,79.5346
3021,79.4221
3022,79.5209
3023,79.5409
3024,79.6729
3025,79.5609
3026,79.4374
3027,79.2882
3028,79.1184
3029,79.1941
3030,79.1769
3031,79.0937
3032,78.9835
3033,79.0937
3034,79.1137
3035,79.1337
3036,79.3371
3037,79.3841
3038,79.6534
3039,79.6774
3040,79.7921
3041,79.6036
3042,79.7242
3043,79.7873
3044,79.9137
3045,79.8675
3046,79.758
3047,79.6893
3048,79.6292
3049,79.6092
3050,79.5378
3051,79.5163
3052,79.456
3053,79.3697
3054,79.1854
3055,79.1192
3056,79.0992
3057,78.9643
3058,78.7813
3059,78.6876
3060,78.5749
3061,78.5652
3062,78.5286
3063,78.5263
3064,78.5123
3065,78.4917
3066,78.453
3067,78.443
3068,78.443
3069,78.6625
3070,78.7471
3071,78.724
3072,78.6974
3073,78.6774
3074,78.6009
3075,78.439
3076,78.4369
3077,78.4255
3078,78.3661
3079,78.3661
3080,79.1222
3081,79.0378
3082,78.9158
3083,78.7449
3084,78.7294
3085,78.6918
3086,78.5246
3087,78.6008
3088,78.4029
3089,78.3614
3090,78.2713
3091,78.2673
3092,78.2572
3093,78.2488
3094,78.2434
3095,78.2433
3096,78.2414
3097,78.2388
3098,78.2264
3099,78.2263
3100,78.2234
3101,78.223
3102,78.213
3103,78.2076
3104,78.202
3105,78.1951
3106,78.4542
3107,78.6166
3108,78.8004
3109,78.7726
3110,78.9964
3111,79.0264
3112,79.0972
3113,79.2117
3114,79.263
3115,79.2734
3116,79.2988
3117,79.3487
3118,79.3865
3119,79.463
3120,79.5119
3121,79.5458
3122,79.3744
3123,79.2025
3124,78.9923
3125,79.0108
3126,78.9099
3127,78.835
3128,78.8434
3129,78.962
3130,78.9907
3131,79.1455
3132,79.1655
3133,79.2034
3134,79.2848
3135,79.3144
3136,79.3574
3137,79.5092
3138,79.2809
3139,79.1824
3140,79.0847
3141,79.3295
3142,79.4675
3143,79.5044
3144,79.6906
3145,79.5912
3146,79.5476
3147,79.3918
3148,79.3643
3149,79.2121
3150,79.0099
3151,79.0099
3152,78.9248
3153,78.7856
3154,78.9676
3155,78.778
3156,78.5616
3157,78.6564
3158,78.7502
3159,78.922
3160,78.852
3161,78.832
3162,78.7062
3163,78.5889
3164,78.767
3165,78.8321
3166,78.9349
3167,79.0982
3168,79.0682
3169,79.023
3170,79.003
3171,78.804
3172,78.9407
3173,79.0501
3174,79.277
3175,79.1959
3176,79.0988
3177,78.8873
3178,78.7282
3179,78.6538
3180,78.5197
3181,78.6608
3182,78.7663
3183,78.8838
3184,79.0247
3185,79.1188
3186,79.3055
3187,79.4768
3188,79.5162
3189,79.5169
3190,79.5172
3191,79.5583
3192,79.4409
3193,79.3499
3194,79.2356
3195,79.1537
3196,79.0109
3197,78.8498
3198,78.7501
3199,78.6171
3200,78.7501
3201,78.6988
3202,78.6126
3203,78.409
3204,78.4362
3205,78.552
3206,78.5232
3207,78.4468
3208,78.4205
3209,78.3199
3210,78.2793
3211,78.186
3212,78.175
3213,78.175
3214,78.8279
3215,78.7917
3216,78.6277
3217,78.5034
3218,78.4834
3219,78.3473
3220,78.2663
3221,78.4631
3222,78.5109
3223,78.6042
3224,78.6242
3225,78.6808
3226,78.7406
3227,78.8013
3228,78.831
3229,78.9661
3230,78.9994
3231,78.9031
3232,78.7642
3233,78.8013
3234,78.648
3235,78.6116
3236,78.4981
3237,78.3349
3238,78.183
3239,78.1616
3240,78.1524
3241,78.1443
3242,78.2579
3243,78.4082
3244,78.6246
3245,78.8097
3246,78.9127
3247,79.0344
3248,79.1087
3249,79.1673
3250,79.091
3251,79.071
3252,79.0231
3253,78.8308
3254,78.6939
3255,78.4924
3256,78.4645
3257,78.4331
3258,78.371
3259,78.351
3260,78.3194
3261,78.1922
3262,78.1246
3263,78.3466
3264,78.5016
3265,78.5505
3266,78.7086
3267,78.8471
3268,78.7989
3269,78.9602
3270,79.0966
3271,79.2831
3272,79.2027
3273,79.0433
3274,78.9562
3275,78.8882
3276,78.7489
3277,78.592
3278,78.7289
3279,78.849
3280,78.9133
3281,79.0608
3282,79.0027
3283,78.8374
3284,78.762
3285,78.6831
3286,78.6631
3287,78.4719
3288,78.3711
3289,78.3358
3290,78.3144
3291,78.2153
3292,78.164
3293,78.0944
3294,78.2517
3295,78.3695
3296,78.5199
3297,78.627
3298,78.8016
3299,78.9557
3300,78.8885
3301,78.8685
3302,78.9058
3303,79.0339
3304,79.0835
3305,79.2307
3306,79.279
3307,79.1177
3308,79.0629
3309,78.9824
3310,78.7378
3311,78.598
3312,78.7946
3313,78.8287
3314,78.9721
3315,79.0289
3316,78.9365
3317,78.8324
3318,78.8124
3319,78.7415
3320,78.6273
3321,78.6054
3322,78.552
3323,78.7124
3324,78.816
3325,78.8831
3326,78.9889
3327,79.1549
3328,79.3117
3329,79.3317
3330,79.4491
3331,79.2288
3332,79.3319
3333,79.466
3334,79.466
3335,79.3581
3336,79.2395
3337,79.1547
3338,79.0595
3339,78.8856
3340,78.9574
3341,78.9774
3342,79.0731
3343,79.0731
3344,78.9976
3345,78.9075
3346,79.159
3347,79.2936
3348,79.3309
3349,79.4414
3350,79.2578
3351,79.367
3352,79.475
3353,79.6318
3354,79.7127
3355,79.4302
3356,79.2099
3357,79.0935
3358,78.9457
3359,78.856
3360,78.7731
3361,78.9772
3362,78.9086
3363,78.797
3364,78.7681
3365,78.5814
3366,78.7462
3367,78.8395
3368,79.0094
3369,79.1555
3370,79.2235
3371,79.3461
3372,79.3437
3373,79.2871
3374,79.2094
3375,79.1894
3376,79.0339
3377,78.9296
3378,78.832
3379,78.6827
3380,78.6627
3381,78.5467
3382,78.6584
3383,78.7146
3384,78.8389
3385,78.8904
3386,78.9104
3387,78.9764
3388,79.0794
3389,79.1286
3390,79.189
3391,79.3277
3392,79.388
3393,79.4474
3394,79.5657
3395,79.662
3396,79.7127
3397,79.7211
3398,79.7351
3399,79.7538
3400,79.7808
3401,79.7882
3402,79.797
3403,79.8118
3404,79.8188
3405,79.8468
3406,79.8526
3407,79.8892
3408,79.892
3409,79.8996
3410,79.9146
3411,79.9487
3412,79.9585
3413,79.9932
3414,80.0256
3415,80.045
3416,80.0917
3417,79.9644
3418,79.8005
3419,79.7466
3420,79.6294
3421,79.473
3422,79.3879
3423,79.3679
3424,79.2195
3425,79.1262
3426,78.9032
3427,78.9582
3428,78.943
3429,78.8411
3430,78.9644
3431,79.1472
3432,79.2145
3433,79.323
3434,79.4794
3435,79.5637
3436,79.457
3437,79.437
3438,79.2463
3439,79.0098
3440,78.9122
3441,78.7863
3442,78.8125
3443,78.9302
3444,79.0287
3445,79.1262
3446,79.1932
3447,79.4387
3448,79.5617
3449,79.4595
3450,79.3264
3451,79.2706
3452,79.1307
3453,79.1445
3454,78.9294
3455,78.9646
3456,79.017
3457,79.1912
3458,79.2987
3459,79.3833
3460,79.4823
3461,79.425
3462,79.2819
3463,79.1901
3464,79.1701
3465,78.9122
3466,78.9881
3467,78.674
3468,78.585
3469,78.4405
3470,78.3961
3471,78.3895
3472,78.3843
3473,78.3643
3474,78.2963
3475,78.2481
3476,78.2243
3477,78.2725
3478,78.3973
3479,78.5433
3480,78.565
3481,78.5022
3482,78.3885
3483,78.315
3484,78.2251
3485,78.4649
3486,78.7059
3487,78.8511
3488,78.9857
3489,78.9798
3490,78.9145
3491,79.039
3492,79.1329
3493,79.1529
3494,79.2426
3495,79.2554
3496,79.34
3497,79.3955
3498,79.4504
3499,79.6025
3500,79.6972
3501,79.7283
3502,79.7904
3503,79.8427
3504,79.9463
3505,79.7153
3506,79.5354
3507,79.453
3508,79.2956
3509,79.1196
3510,79.2533
3511,79.4156
3512,79.4698
3513,79.576
3514,79.6493
3515,79.8452
3516,79.9372
3517,79.9574
3518,80.0008
3519,80.03
3520,80.0747
3521,80.1003
3522,79.9474
3523,79.7285
3524,79.5106
3525,79.4306
3526,79.3158
3527,79.3716
3528,79.4079
3529,79.5119
3530,79.6668
3531,79.651
3532,79.4993
3533,79.4793
3534,79.4218
3535,79.3597
3536,79.1664
3537,78.9858
3538,78.9032
3539,79.099
3540,79.2705
3541,79.3016
3542,79.4649
3543,79.5517
3544,79.4824
3545,79.194
3546,79.0757
3547,78.9283
3548,78.817
3549,78.8174
3550,78.5768
3551,78.7451
3552,78.926
3553,79.0601
3554,79.1858
3555,79.0307
3556,78.9812
3557,79.1229
3558,79.1552
3559,79.1983
3560,79.2493
3561,79.3028
3562,79.455
3563,79.5448
3564,79.3605
3565,79.3805
3566,79.4444
3567,79.4444
3568,79.6696
3569,79.7721
3570,79.9183
3571,80.0049
3572,80.0298
3573,80.1041
3574,80.1072
3575,79.9912
3576,79.9121
3577,79.7953
3578,79.8549
3579,79.9563
3580,80.1103
3581,80.1185
3582,80.1272
3583,79.9899
3584,79.8259
3585,79.6779
3586,79.5203
3587,79.4178
3588,79.3123
3589,79.5
3590,79.6104
3591,79.7762
3592,79.8265
3593,80.0138
3594,79.9447
3595,80.0249
3596,80.0691
3597,80.1373
3598,80.1981
3599,80.2171
3600,80.2448
3601,80.2633
3602,80.2763
3603,80.1945
3604,80.1225
3605,79.9543
3606,79.8305
3607,79.8824
3608,79.9024
3609,80.0448
3610,80.1358
3611,80.2748
3612,80.2931
3613,80.3043
3614,80.3218
3615,80.3384
3616,80.3398
3617,80.3546
3618,80.3602
3619,80.367
3620,80.3693
3621,80.372
3622,80.3881
3623,80.3837
3624,80.1735
3625,79.9521
3626,79.8745
3627,79.8056
3628,79.9683
3629,80.0162
3630,79.7471
3631,79.6045
3632,79.6741
3633,79.7315
3634,79.8631
3635,79.9678
3636,80.0607
3637,80.2069
3638,80.2585
3639,80.0377
3640,79.9193
3641,79.8146
3642,79.6738
3643,79.8473
3644,79.8855
3645,79.9195
3646,80.0741
3647,80.2627
3648,80.1415
3649,80.0034
3650,79.8637
3651,79.7488
3652,79.6389
3653,79.5307
3654,79.4641
3655,79.3981
3656,79.3517
3657,79.3315
3658,79.3287
3659,79.2971
3660,79.2422
3661,79.2422
3662,79.5076
3663,79.5879
3664,79.7586
3665,79.708
3666,79.5395
3667,79.6231
3668,79.7516
3669,79.8387
3670,79.7244
3671,79.9042
3672,79.9683
3673,79.976
3674,80.1433
